[218779]: 51613ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:446 [0x7fcf6afe7480]CSpxAudioPump::PumpThread(): read frame duration: 0 ms => sending audio buffer size 3200
[218779]: 51613ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:537 Received audio chunk: time: 2024-12-28T11:11:38.6317520Z, size:3200.
[218779]: 51613ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:551 ProcessAudio: Non-acknowledged size = 131520 bytes (4110 msec)
[218779]: 51613ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:165 [0x7fcf5b6093b0] m_bytesTransited = 297600, unacknowledgedAudioDuration = 4110 msec, packetAudioDelay = 50 msec
[218779]: 51613ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:628 [0x7fcfcb16ee00]CSpxAudioStreamSession::SlowDownThreadIfNecessary: Stashing ... sleeping for 49 ms
[111195]: 51622ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7fcf9b05e600] Web socket sending message. Time: 2024-12-28T11:11:38.6400400Z, TimeInQueue: 8ms, IsBinary: 1, Path: audio, Size:3316 B
[111195]: 51622ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7fcf9b05e600] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[111195]: 51661ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:300 ProcessAudio: (0x0x7fcfbaff75b0) Sending Audio ... size=3200
[111195]: 51661ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1304 UspWriteActual(..., 3200)
[111195]: 51661ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:2130, Write 3200 bytes audio data.
[218779]: 51661ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:446 [0x7fcf6afe7480]CSpxAudioPump::PumpThread(): read frame duration: 0 ms => sending audio buffer size 3200
[111195]: 51661ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:692 [0x7fcfcb16ee00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[218779]: 51661ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:537 Received audio chunk: time: 2024-12-28T11:11:38.6792950Z, size:3200.
[218779]: 51661ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:551 ProcessAudio: Non-acknowledged size = 134720 bytes (4210 msec)
[218779]: 51661ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:165 [0x7fcf5b6093b0] m_bytesTransited = 300800, unacknowledgedAudioDuration = 4210 msec, packetAudioDelay = 50 msec
[218779]: 51661ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:628 [0x7fcfcb16ee00]CSpxAudioStreamSession::SlowDownThreadIfNecessary: Stashing ... sleeping for 49 ms
[111195]: 51662ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7fcf9b05e600] Web socket sending message. Time: 2024-12-28T11:11:38.6805380Z, TimeInQueue: 1ms, IsBinary: 1, Path: audio, Size:3316 B
[111195]: 51662ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7fcf9b05e600] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[111195]: 51711ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:300 ProcessAudio: (0x0x7fcfbaff75b0) Sending Audio ... size=3200
[111195]: 51711ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1304 UspWriteActual(..., 3200)
[111195]: 51711ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:2180, Write 3200 bytes audio data.
[218779]: 51711ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:446 [0x7fcf6afe7480]CSpxAudioPump::PumpThread(): read frame duration: 0 ms => sending audio buffer size 3200
[111195]: 51711ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:692 [0x7fcfcb16ee00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[218779]: 51711ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:537 Received audio chunk: time: 2024-12-28T11:11:38.7296250Z, size:3200.
[218779]: 51711ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:551 ProcessAudio: Non-acknowledged size = 137920 bytes (4310 msec)
[218779]: 51711ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:165 [0x7fcf5b6093b0] m_bytesTransited = 304000, unacknowledgedAudioDuration = 4310 msec, packetAudioDelay = 50 msec
[218779]: 51711ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:628 [0x7fcfcb16ee00]CSpxAudioStreamSession::SlowDownThreadIfNecessary: Stashing ... sleeping for 49 ms
[111195]: 51716ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7fcf9b05e600] Web socket sending message. Time: 2024-12-28T11:11:38.7348420Z, TimeInQueue: 5ms, IsBinary: 1, Path: audio, Size:3316 B
[111195]: 51717ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7fcf9b05e600] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[111195]: 51762ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:300 ProcessAudio: (0x0x7fcfbaff75b0) Sending Audio ... size=3200
[111195]: 51762ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1304 UspWriteActual(..., 3200)
[111195]: 51762ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:2231, Write 3200 bytes audio data.
[111195]: 51762ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:692 [0x7fcfcb16ee00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[218779]: 51762ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:446 [0x7fcf6afe7480]CSpxAudioPump::PumpThread(): read frame duration: 0 ms => sending audio buffer size 3200
[218779]: 51762ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:537 Received audio chunk: time: 2024-12-28T11:11:38.7806380Z, size:3200.
[218779]: 51762ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:551 ProcessAudio: Non-acknowledged size = 141120 bytes (4410 msec)
[218779]: 51762ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:165 [0x7fcf5b6093b0] m_bytesTransited = 307200, unacknowledgedAudioDuration = 4410 msec, packetAudioDelay = 50 msec
[218779]: 51762ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:628 [0x7fcfcb16ee00]CSpxAudioStreamSession::SlowDownThreadIfNecessary: Stashing ... sleeping for 49 ms
[111195]: 51770ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7fcf9b05e600] Web socket sending message. Time: 2024-12-28T11:11:38.7886900Z, TimeInQueue: 8ms, IsBinary: 1, Path: audio, Size:3316 B
[111195]: 51770ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7fcf9b05e600] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[218779]: 51812ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:446 [0x7fcf6afe7480]CSpxAudioPump::PumpThread(): read frame duration: 0 ms => sending audio buffer size 3200
[218779]: 51812ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:537 Received audio chunk: time: 2024-12-28T11:11:38.8307930Z, size:3200.
[111195]: 51812ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:300 ProcessAudio: (0x0x7fcfbaff75b0) Sending Audio ... size=3200
[111195]: 51812ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1304 UspWriteActual(..., 3200)
[111195]: 51812ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:2281, Write 3200 bytes audio data.
[218779]: 51812ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:551 ProcessAudio: Non-acknowledged size = 144320 bytes (4510 msec)
[111195]: 51812ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:692 [0x7fcfcb16ee00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[218779]: 51812ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:165 [0x7fcf5b6093b0] m_bytesTransited = 310400, unacknowledgedAudioDuration = 4510 msec, packetAudioDelay = 50 msec
[218779]: 51812ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:628 [0x7fcfcb16ee00]CSpxAudioStreamSession::SlowDownThreadIfNecessary: Stashing ... sleeping for 49 ms
[111195]: 51823ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7fcf9b05e600] Web socket sending message. Time: 2024-12-28T11:11:38.8410700Z, TimeInQueue: 10ms, IsBinary: 1, Path: audio, Size:3316 B
[111195]: 51823ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7fcf9b05e600] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[111195]: 51861ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:300 ProcessAudio: (0x0x7fcfbaff75b0) Sending Audio ... size=3200
[111195]: 51861ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1304 UspWriteActual(..., 3200)
[218779]: 51861ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:446 [0x7fcf6afe7480]CSpxAudioPump::PumpThread(): read frame duration: 0 ms => sending audio buffer size 3200
[111195]: 51861ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:2330, Write 3200 bytes audio data.
[218779]: 51861ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:537 Received audio chunk: time: 2024-12-28T11:11:38.8795830Z, size:3200.
[111195]: 51861ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:692 [0x7fcfcb16ee00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[218779]: 51861ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:551 ProcessAudio: Non-acknowledged size = 147520 bytes (4610 msec)
[218779]: 51861ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:165 [0x7fcf5b6093b0] m_bytesTransited = 313600, unacknowledgedAudioDuration = 4610 msec, packetAudioDelay = 50 msec
[218779]: 51861ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:628 [0x7fcfcb16ee00]CSpxAudioStreamSession::SlowDownThreadIfNecessary: Stashing ... sleeping for 49 ms
[111195]: 51865ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7fcf9b05e600] Web socket sending message. Time: 2024-12-28T11:11:38.8834760Z, TimeInQueue: 3ms, IsBinary: 1, Path: audio, Size:3316 B
[111195]: 51865ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7fcf9b05e600] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[111195]: 51876ms SPX_TRACE_VERBOSE:  usp_web_socket.cpp:209 USP message received. IsBinary=0, Path=speech.startDetected, Size=140 B, Time=2024-12-28T11:11:38.8946950Z
[111195]: 51876ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1512 [0x7fcfcb16ee00]CSpxAudioStreamSession::FireConnectionMessageReceived; path=speech.startDetected
[111195]: 51876ms SPX_TRACE_INFO:  usp_connection.cpp:1008 Response Message: content type: application/json; charset=utf-8.
[111195]: 51876ms SPX_TRACE_INFO:  usp_connection.cpp:1028 TS:2345 Response Message: path: speech.startDetected, size: 19.
[111195]: 51876ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1363 Response: Speech.StartDetected message. Speech starts at offset 75000000 (100ns).
[111195]: 51876ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1371 OnSpeechStartDetected: (0x0x7fcfbaff75b0) site->AdapterDetectedSpeechStart()
[111195]: 51876ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1528 [0x7fcfcb16ee00]CSpxAudioStreamSession::FireSpeechStartDetectedEvent
[502190]: 51876ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1724 DispatchEvent task started...
[502190]: 51876ms SPX_DBG_TRACE_VERBOSE:  recognizer.cpp:378 No listener connected to event
[502190]: 51876ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1724 DispatchEvent task complete!
[111195]: 51910ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:300 ProcessAudio: (0x0x7fcfbaff75b0) Sending Audio ... size=3200
[218779]: 51910ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:446 [0x7fcf6afe7480]CSpxAudioPump::PumpThread(): read frame duration: 0 ms => sending audio buffer size 3200
[218779]: 51910ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:537 Received audio chunk: time: 2024-12-28T11:11:38.9287610Z, size:3200.
[111195]: 51910ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1304 UspWriteActual(..., 3200)
[218779]: 51910ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:551 ProcessAudio: Non-acknowledged size = 150720 bytes (4710 msec)
[111195]: 51910ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:2379, Write 3200 bytes audio data.
[218779]: 51910ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:165 [0x7fcf5b6093b0] m_bytesTransited = 316800, unacknowledgedAudioDuration = 4710 msec, packetAudioDelay = 50 msec
[218779]: 51910ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:628 [0x7fcfcb16ee00]CSpxAudioStreamSession::SlowDownThreadIfNecessary: Stashing ... sleeping for 49 ms
[111195]: 51910ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:692 [0x7fcfcb16ee00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[111195]: 51917ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7fcf9b05e600] Web socket sending message. Time: 2024-12-28T11:11:38.9358890Z, TimeInQueue: 6ms, IsBinary: 1, Path: audio, Size:3316 B
[111195]: 51918ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7fcf9b05e600] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[111195]: 51958ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:300 ProcessAudio: (0x0x7fcfbaff75b0) Sending Audio ... size=3200
[218779]: 51958ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:446 [0x7fcf6afe7480]CSpxAudioPump::PumpThread(): read frame duration: 0 ms => sending audio buffer size 3200
[111195]: 51959ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1304 UspWriteActual(..., 3200)
[111195]: 51959ms SPX_TRACE_INFO:  usp_connection.cpp:800 TS:2427, Write 3200 bytes audio data.
[218779]: 51959ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:537 Received audio chunk: time: 2024-12-28T11:11:38.9771040Z, size:3200.
[111195]: 51959ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:692 [0x7fcfcb16ee00]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[218779]: 51959ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:551 ProcessAudio: Non-acknowledged size = 153920 bytes (4810 msec)
[111195]: 51959ms SPX_TRACE_VERBOSE:  web_socket.cpp:540 [0x0x7fcf9b05e600] Web socket sending message. Time: 2024-12-28T11:11:38.9771840Z, TimeInQueue: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[218779]: 51959ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:165 [0x7fcf5b6093b0] m_bytesTransited = 320000, unacknowledgedAudioDuration = 4810 msec, packetAudioDelay = 50 msec
[218779]: 51959ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:628 [0x7fcfcb16ee00]CSpxAudioStreamSession::SlowDownThreadIfNecessary: Stashing ... sleeping for 49 ms
[111195]: 51959ms SPX_TRACE_VERBOSE:  web_socket.cpp:649 [0x0x7fcf9b05e600] Web socket send message completed. Result: 0, SendTime: 0ms, IsBinary: 1, Path: audio, Size:3316 B
[111195]: 51968ms SPX_TRACE_VERBOSE:  usp_web_socket.cpp:209 USP message received. IsBinary=0, Path=speech.hypothesis, Size=260 B, Time=2024-12-28T11:11:38.9867530Z
[111195]: 51968ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1512 [0x7fcfcb16ee00]CSpxAudioStreamSession::FireConnectionMessageReceived; path=speech.hypothesis
[111195]: 51968ms SPX_TRACE_INFO:  usp_connection.cpp:1008 Response Message: content type: application/json; charset=utf-8.
[111195]: 51968ms SPX_TRACE_INFO:  usp_connection.cpp:1028 TS:2437 Response Message: path: speech.hypothesis, size: 142.
[111195]: 51968ms SPX_DBG_TRACE_VERBOSE:  uspimpl.h:96 Got language en-US from speech.hypothesis message.
[111195]: 51969ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1415 Response: Speech.Hypothesis message. Starts at offset 75000000, with duration 1600000 (100ns). Text: LOY
[111195]: 51969ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1423 OnSpeechHypothesis: site->FireAdapterResult_Intermediate()
[111195]: 51969ms SPX_DBG_TRACE_FUNCTION:  recognition_result.cpp:26 CSpxRecognitionResult
[111195]: 51969ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:133 Created 'CSpxRecognitionResult' as '175439361'
[111195]: 51969ms SPX_TRACE_VERBOSE:  recognition_result.cpp:79 InitIntermediateResult: resultId=7876aee5f739410e90165f8b0c7ec339
[111195]: 51969ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0x007fcf5b42f9f0; name='RESULT-Json'; value='{"Id":"7876aee5f739410e90165f8b0c7ec339","Text":"LOY","Offset":24100000,"Duration":1600000,"PrimaryLanguage":{"Language":"en-US"},"Channel":0}'
[111195]: 51969ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0x007fcf5b42f9f0; name='RESULT-RecognitionBackend'; value='online'
[111195]: 51969ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0x007fcf5b42f9f0; name='Auto-Detect-Source-Language-Result'; value='en-US'
[111195]: 51969ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0x007fcf5b42f9f0; name='SpeechServiceResponse_IsTentativePhrase'; value='false'
[111195]: 51969ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b42f9f0; name='RESULT-Json'; value='{"Id":"7876aee5f739410e90165f8b0c7ec339","Text":"LOY","Offset":24100000,"Duration":1600000,"PrimaryLanguage":{"Language":"en-US"},"Channel":0}'
[111195]: 51969ms SPX_DBG_TRACE_VERBOSE:  reco_engine_adapter_helpers.cpp:31 UpdateServiceResponseJsonResult: before update: json='{"Id":"7876aee5f739410e90165f8b0c7ec339","Text":"LOY","Offset":24100000,"Duration":1600000,"PrimaryLanguage":{"Language":"en-US"},"Channel":0}'
[111195]: 51969ms SPX_DBG_TRACE_VERBOSE:  reco_engine_adapter_helpers.cpp:145 UpdateServiceResponseJsonResult: after update: json='{"Id":"7876aee5f739410e90165f8b0c7ec339","Text":"LOY","Offset":75000000,"Duration":1600000,"PrimaryLanguage":{"Language":"en-US"},"Channel":0}'
[111195]: 51969ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0x007fcf5b42f9f0; name='RESULT-Json'; value='{"Id":"7876aee5f739410e90165f8b0c7ec339","Text":"LOY","Offset":75000000,"Duration":1600000,"PrimaryLanguage":{"Language":"en-US"},"Channel":0}'
[111195]: 51969ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b42f9f0; name='RESULT-Json'; value='{"Id":"7876aee5f739410e90165f8b0c7ec339","Text":"LOY","Offset":75000000,"Duration":1600000,"PrimaryLanguage":{"Language":"en-US"},"Channel":0}'
[111195]: 51969ms SPX_DBG_TRACE_VERBOSE:  reco_engine_adapter_helpers.cpp:31 UpdateServiceResponseJsonResult: before update: json='{"Id":"7876aee5f739410e90165f8b0c7ec339","Text":"LOY","Offset":75000000,"Duration":1600000,"PrimaryLanguage":{"Language":"en-US"},"Channel":0}'
[111195]: 51969ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcfcb16ee90; name='AudioConfig_AudioSource'; value='File'
[111195]: 51969ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxPropertyBagImpl::SetStringValue: this=0x0x007fcf5b42f9f0; name='RESULT-RecognitionLatencyMs'; value='1145'
[111195]: 51969ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:2333 Storing intermediate result for possible promotion.
[111195]: 51969ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1581 [0x7fcfcb16ee00]CSpxAudioStreamSession::FireResultEvent
[502190]: 51969ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1724 DispatchEvent task started...
[502190]: 51969ms SPX_DBG_TRACE_SCOPE_ENTER:  recognizer.cpp:323 FireResultEvent
[502190]: 51969ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:133 Created 'CSpxRecognitionEventArgs' as '706084327'
[502190]: 51969ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0x7fcf5b56dd38
[502190]: 51969ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxRecognitionEventArgs, h=0x0x7fcf5b56dd38, p=0x0x7fcf5b56dd38, tot=1
[502190]: 51969ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0x7fcf5b42f970
[502190]: 51969ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxRecognitionResult, h=0x0x7fcf5b42f970, p=0x0x7fcf5b42f970, tot=1
[502190]: 51969ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:111 CSpxHandleTable::TrackHandle p=0x0x7fcf5b42f9f0
[502190]: 51969ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:121 CSpxHandleTable::TrackHandle class=ISpxNamedProperties, h=0x0x7fcf5b42f9f0, p=0x0x7fcf5b42f9f0, tot=4
[502190]: 51969ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b42f9f0; name='RESULT-Json'; value='{"Id":"7876aee5f739410e90165f8b0c7ec339","Text":"LOY","Offset":75000000,"Duration":1600000,"PrimaryLanguage":{"Language":"en-US"},"Channel":0}'
[502190]: 51969ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b42f9f0; name='RESULT-ErrorDetails'; value=''
[502190]: 51970ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b42f9f0; name='SPEECH-SubscriptionKey'; value=''
[502190]: 51970ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b42f9f0; name='SPEECH-Endpoint'; value=''
[502190]: 51970ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b42f9f0; name='SPEECH-Region'; value=''
[502190]: 51970ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b42f9f0; name='SPEECH-AuthToken'; value=''
[502190]: 51970ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b42f9f0; name='SpeechServiceAuthorization_Type'; value=''
[502190]: 51970ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b42f9f0; name='SPEECH-ModelId'; value=''
[502190]: 51970ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b42f9f0; name='SPEECH-Host'; value=''
[502190]: 51970ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b42f9f0; name='SPEECH-ProxyHostName'; value=''
[502190]: 51970ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b42f9f0; name='SPEECH-ProxyPort'; value=''
[502190]: 51970ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b42f9f0; name='SPEECH-ProxyUserName'; value=''
[502190]: 51970ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b42f9f0; name='SPEECH-ProxyPassword'; value=''
[502190]: 51970ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b42f9f0; name='SPEECH-ConnectionUrl'; value=''
[502190]: 51970ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b42f9f0; name='TRANSLATION-ToLanguages'; value=''
[502190]: 51970ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b42f9f0; name='TRANSLATION-Voice'; value=''
[502190]: 51970ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b42f9f0; name='TRANSLATION-Features'; value=''
[502190]: 51970ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b42f9f0; name='INTENT-region'; value=''
[502190]: 51970ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b42f9f0; name='SPEECH-RecoMode'; value=''
[502190]: 51970ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b42f9f0; name='SPEECH-RecoLanguage'; value=''
[502190]: 51970ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b42f9f0; name='SessionId'; value=''
[502190]: 51970ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b42f9f0; name='SPEECH-UserDefinedQueryParameters'; value=''
[502190]: 51970ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:479 ISpxNamedProperties::GetStringValue: this=0x0x007fcf5b42f9f0; name='SPEECH-RecoBackend'; value=''
